uid,tag
7a14ca1458858708870a92eaf069e6ff,0
7a159c1550224cddd17242f0f1b2407e,1
7a1a9dbf57529002a532cc2b2f8edfb7,0
7a1cd55e2bdcae767142a43d9632a6b2,0
7a1f8ab51353aec3b12123a481085d86,0
7a21541e2613aba1f7cb050851f077a2,0
7a234b884cc59b2a1257088def24e000,1
7a2a130b338d90c5e597c65115b32cb9,0
7a2a95ccd6733732f4e5cf8b41add21f,1
7a2efc5ae8002da4020f699537350898,1
7a320972c807f5ea006178912df07fe2,0
7a3287e345fdcdf658ec8972389c7f23,0
7a350b618b9711813b529e1eace1b3ae,1
7a3871da2e7273357d646d4074089992,0
7a39ba61db2f6116ec5427d95b47d519,0
7a3d3c261e43a41f0101ac3d79118de9,0
7a402370b327b7afff98945de8625c3c,1
7a49bd2546722ae24d43fe035f71aad8,0
7a4b8405750aef82fbc9f3b4e0be85e2,1
7a4cc8a21b754eaf80d836c48e5a7714,1
7a4e2fc7a32c363561a2ab9482f131a7,0
7a547342177b32d5e983ffd98107ac83,1
7a67b59f6e37e83349589950aee6ff34,0
7a6828890a8f7949bf3f5c5cb771549a,0
7a68a7cedb53c834082030d3ba8670a4,1
7a6c214b646dddf0e23a15d3f4868bd5,0
7a6d94ff4cff1f4b40a08b6ca4e59aa5,1
7a71f8b4db30a429ccdd54b387a7862d,1
7a765dcf28dcdd9c120da6904c870c79,0
7a7a2654b9db35633df5b365b74c1d18,0
7a7d997273fbf9bc9e1e70720d5a2094,1
7a7e0885915d89a2f013f68fa0c155fb,0
7a7ee20abbda0b2e3fff3ef52946b344,0
7a83f74c8ae5f7e66d4644230bf3b130,0
7a8885a2736cb55ab9a2e0f6d5e5c5e8,0
7a8da344039e7a52911a51a0d3506aad,1
7aa1ecf5094a73e5fcb7563e07e22b0b,0
7aa22fbe85441fe7a00549ea778f5cc0,0
7aa4e5164fd22e1bea17b12b556ec765,0
7aa68beb61c1b4832bdf7065f34f98bc,0
7aac30ae7ca8f69abefc687aa1dfdffb,0
7aadc3891c35421626008ffdddc9e731,1
7ab12cb79b4b85ded4c87dedd522c88a,0
7ab314eb9b7b3ec99d771510098df26f,0
7ab3e244127bf92f711fafe458c95401,0
7ab7a8ac692959ecc99886a3a478e6a5,1
7ab89dd420fd6b0b3d757746ebae9c02,0
7ab95cd298abb16baa8d1193fd79e01d,1
7aba55027e1c17ebd6829eba0a34239c,0
7ac0ae653bc2d16e4ddb96affaef9bcb,0
7ac162ce86e0a7618d6bcffda9917829,0
7ac1dad88abef730d93abec31efb20b4,0
7ac233cccc57f84343db97d334092d7b,0
7ac2c4e6953cea9661192b052d415b5d,1
7ac387ccb1576a19d39cbe72bbf716c6,0
7ac90d456e5f2beb9e8552b61ea304db,0
7aca18c3c5d63c21f4662802449dac27,0
7acb6068a6bb4c68d733a0a92b6d319e,1
7acf225b6d1ccb8e35d4c3f535f86354,0
7acfb6d38d65d2c846dfcd5bef858b6a,0
7ad0dbeaf5e3d76bad1300b36d2a5351,1
7ad18cca232e9d696bb55d6cebcf2a97,1
7ad785a1d6094dde3e13a446edad8c6c,0
7adc81dda18c046cbff8e011bf1504ac,0
7ae281c4028ebfb66569f0f8a4f5320f,0
7ae33bf54006499c7abda94588548962,0
7ae84d7dd0125debd576e761c62034ce,0
7aef791cfdc23374af9c155bfc6fff2c,0
7af07a184e7f9fcae1c62903876653a2,0
7af0d49e4a39dea0531a2cfb0f4f4b9f,0
7af3b663125b3d5527d72f6abc2ecb30,0
7af5c1242f6f36d318a5c89c84e47213,0
7af698893142138a595db874f01a8323,0
7af739b0c9fe161b5491717523ff7df0,0
7af843df999f3598aafd30f3b3e30b1c,0
7afa120d71a35dfeb8649830e76fcbad,0
7afe3c32d56b86fb42e68dd8578124bb,0
7aff1950cc3e7476ed1f6ae0eceda8d4,0
7b03ab95948316256e7026cba3e17a87,0
7b06371640fb8ecd934a4cc9cf602b4d,0
7b0730212e5b4ffc3df0ad0b0e63937a,1
7b0bd882e063d96363fa991971e627eb,0
7b0c8036c2c2c2bc36a34a6f10bf0dea,0
7b0d6cc1313c5f9121fa0f27a7f106de,0
7b153d8c614eca0da78085c784353ccf,0
7b1935fa8e71a89abd61a31a2e47a4a4,1
7b1d75b1935d270db6f4947aacbd1db8,0
7b2055ce2fc1b2fb3e4c01325d141494,0
7b2227ace8184ee544da0828f3e0c55f,0
7b25beb5d2500b1bc61d8d54adb3477b,1
7b267b1f294e3380fc2678e341f27879,1
7b2692cdefb83648163c309047cefe86,0
7b26e0657030b2587329c3ab5cd5bc97,0
7b2882d090914e58694fee26c511db73,0
7b2e2d986c25b6e50138dc0a5c5890d2,0
7b32c45d61826cdd6716412afab1bd25,0
7b367d73898b260a56bf76b9d8feb9ee,0
7b3702b937aa4397fa518b6053b7e3a9,0
7b37a6fc753719bf4ab539378dec29e6,0
7b3e477f952ff21de3978687cc6a1f2f,0
7b458428c4a991d83f08fa8b1250b585,1
7b4d56a4cb9a1bc63400254598a5e723,1
7b5189f608b37bb72955ee903e49e6c9,0
7b53edaaf0d5df17653806d1ae9bb79a,0
7b580caae08d037f933d48306e321d10,0
7b5c28fcf7ec96b974d2c67d3a773f1b,0
7b5d23aa3c8efb01d8575f834f5ab2d5,0
7b652f3c10c3e5bc26ffe1b6c5d0f06c,1
7b677d00c73eff754b2a1df6ec2b49a6,0
7b67d80fa72fcad709c848cc1a8539b6,0
7b6d7f07c067bb31f141eb3ec25b238a,0
7b72351dfffd8e5ebf6d196be10b73d7,1
7b739794f63f311cbb8a9524356980e8,0
7b76cd7c96f18210f256db6b66f2e770,0
7b8241b5bb8f8a5d52040c32560a8f0c,0
7b83b7be9e9a4343c18f264158d8888c,0
7b88fa6a631769096952095ce6528b81,0
7b8950882b1f3d88a6dcc786acf87207,1
7b8e03b4e892bf0feced1883dd3f4736,1
7b903bdda499ac091aac05eee7cd29d8,0
7b910ec29eadbbb18cdf301a8a32846d,0
7b9b36ac468f1b09579a365cdd0e63f5,0
7b9d8bf83a62f1d81e5bc6673a78ea50,0
7ba20c153ed837f0347b4022afa55e04,0
7ba7a21f1392d9f503b21a082bf80742,1
7ba7a6c8b08b9b76d270c411d40c31f2,1
7babcb3f0a158da534e71b5f3f6cc568,0
7bb11eb03fbacdcd388b8e17e9dfd221,1
7bb3b4e8ad6f7eea6a48f22b81b77ca1,0
7bb3db4b82702f9d0b192ed098c42b3a,1
7bb7d1d80f67a6341c7a992d938e13bf,1
7bb90ec799cc33adb0c3f9361b2e8ad5,0
7bc24385fa860d3335acda64c73bce4c,1
7bc2d96da4cc78915c821c0f7f76eeaf,0
7bc51b5176cb12fa9ec6fa2f7fceea8d,1
7bc6511a72c4f98a92fa9672b4d6f665,0
7bc9aa85df2dac7f428b325f9eb492a0,0
7bceeaddbaf69954843ac5a5867f823e,1
7bdcf7937190ecd09dc71e64a8bfb214,0
7be8e61f38f9161e6360d07555d8b919,1
7beacfc79470f4af74693a213679df46,0
7bed2c103d030f587abcb09eb8ee6057,0
7bf2f3c2f7f4802113a9d6e916717667,1
7bf6b4d34dff0f5d3984f8804561d916,0
7bf845ab86cfbb3859368eaf42dc116e,0
7bfb7e170c4a7fa0effd1b11f88efbf6,0
7bfd4bf1c68627b70dbcf0070fcf2140,0
7bff7d914bd5922a4011e12a50a02bda,0
7c009b3ec3d98c9aa9a839384cddc26d,0
7c060eca9bb204379aa1a708794b4115,0
7c070b3006ac6f5f894db0eeb560bac4,1
7c0b766e5731092a2dc37e74debcaddb,0
7c0b7de40619190ec17632049b36ae49,0
7c0d5b6d0b75987f297a2a9e853cf8e5,1
7c0e9cb724a2f8951005ad5db9c6a4d1,0
7c0f314c0f59d716dbd50084d99fdb88,1
7c1291460eb3e0a971b6e569b3c527ec,1
7c13b2b191b60b22e78f22c8ce881f88,0
7c1504b744db5f00cded5c09afd8cddd,0
7c167279d26a705794b30647d710fe91,0
7c1859ae33b81fb8c72cda47181667f9,0
7c1a4e13c0d96beef484413521d88dd6,1
7c1e589797b8677feaa53c3d36b51dfa,1
7c2588a98b2e8d3478f559b215cc53d2,0
7c25fe54481b3adce661b5327b3c179d,1
7c2648a9128d76330237b708f20cacd7,0
7c2865c70ad58b5953370949d00b9f10,0
7c28b2d5e71c4a3ed41e5618839b2be2,0
7c29afa589ad978543ba1cac97ccf239,1
7c2a956601ddd2d69cacf38210d4d638,1
7c2c13ab5a96ef5bb44ac22953649b02,0
7c2d0402b4199e8363eda2883093b4c2,1
7c3b7e52a11dc087ee433c14cb4b80f8,0
7c404800573b14d1e3619c6b75796d58,0
7c4472b49d16420b6f33ed15b5d7d794,0
7c49c62ce9f5438270d10033a217ba5c,1
7c50166c2af36a59e1e6ce4f9b01cc53,0
7c5019655947aa2376e1085259ffc1d4,0
7c52c29fd9a8b7729537fe677b7adc4b,0
7c5b69483d971607dcd00d472852a17d,0
7c60ae45cc23c8dd086c59631dd7d5ce,0
7c68871bc29e4cdfdbbd6f5c0d763c8d,1
7c692c5e724830290eba54872e531529,0
7c6c6834d5a8ea512a4684989bcd32e7,0
7c6cd7a1686d48d7c36be5041b852a0f,0
7c6e1615c0ae8250af339ab2e9e0e175,1
7c6e38defb7610cb2d2aa00935984761,0
7c6e41816f2eff311eed7ad3040a1a80,0
7c71ea422a175142e942aa24b3ac0878,0
7c725374c8763ca74e488d0646650ef7,0
7c728fcbd36d5ab6d520f92660812c0f,0
7c741b4811dd4fedb9ab6a1443424a8f,1
7c779055fbc769a8a20ad66d8ac37db4,0
7c78ba4c2c34a8a63168e7d892cfd1e8,0
7c7914c8d66c4b52ee416b2e32a2eeeb,1
7c79e7430ceee178a0823954fc4d129a,0
7c7c9b3251575e0854a4c16d03560bd0,0
7c85166fb502cc966aaf3e7a5c7d7f77,1
7c86924d2209ef5e0480f2719ad4405b,0
7c8bb856127f964fa909df49505c91b2,0
7c8bc558debd46094aca0e9225f4aee6,1
7c8d07cfcc459105160331f95c1c6983,0
7c906f822b0ef8cf7f69e990463e2c48,0
7c91268fb16c36d92481a002893fb4bd,1
7c96b82a1a76bc73c7df71893a0ed730,1
7c97dd161ec00d188c098ce9bd9e8e89,1
7c9812fe131debcc5e111e990f1a30e0,1
7c9f5f138bd8f5f5feb6dc10415fd9b8,0
7ca026d6353928631b50509b11e31afb,0
7ca56af3c1931fb2d56a4a82c9496293,0
7ca8bb361b1ca9d21ceb40315bfad269,1
7ca91a4430f510af8ad5fa5ba2bc5af2,0
7cad8435b9bbb952aac1084ec7d64ff8,1
7caff895ce1cb3642cd700f4d4363e81,0
7cb4def144c898ec1a232db0ab1a399f,0
7cc23c72261e6fcd31d9358af78343aa,0
7cc5e7329b61ec9fa5bf2dddf9456014,1
7cc6a5045d2259345a7ef7f3c43f9cd1,1
7ccb0af2eff3916ac988159501a13527,0
7ccb0ed354c5ac7d93b71b23831ec849,1
7ccf191ddbc5e3f11c13a0763854fc41,0
7cd26ccf7bd2357752027d518dcc69b0,0
7cd3246409850e2c8902956400546731,0
7cd43d06c1c53e83a63211740f4c7726,0
7cd452e4758c467a3cdd9b087096b6b3,0
7cd4cb2de1b577f403f7d7ef6a9f3461,0
7cdb136735b45ab0adc0a7479d0696f4,0
7cdb8c6e2696005130ec2002d8a35b7e,0
7cdba9119556b10e90e2c697fca1bda9,0
7ce01cd643d8efc3f6bef68b197b9e3b,0
7ce2ecaa31e0d4cc9a5100831986c4f5,0
7ce3e2f4454ef6a3a20d23e78529e963,0
7cec8b47611bc52b934c9be5ed76a5d1,1
7ced7f2df88fa10a5fde2d2dc693925d,1
7cee1320801c9e859f444a9c7c42f835,1
7cef595a570ada9cf80eb3e2cd5a1d45,0
7cf15841b8ce7a3ba41ad8fc03d851a4,1
7cf87505f11efbfdf9b2421fdc817be7,0
7cfbfa4a5bb2c50773ec4eaa8a4a21a3,0
7cfdc76f9de343bc163de89a28327ec1,1
7cff55beb6585fa61c3e554ff96570c9,0
7d03f00f6bf13c0af0b4664d4762e3cb,0
7d0b93406891cdd9ea0ed25fe4514048,0
7d12e3169ea30dee3ccc2de1f6da86ba,0
7d17280484fa2ed12efd5ee2489d2b9e,0
7d1b08a48e56e3a741e01b9c019338a0,1
7d1d7970331384d12f74f831b5966481,0
7d1fcf2b881fb01d0473025899a8072e,1
7d204ee2e6c7e048edfdbb013a7241f6,1
7d2216d00720d3eb526f1fd1c6def0e6,0
7d247aedb6fdd59e4659fe785bd01a4e,0
7d258a1b6cff1b15ae6e206d1d932fbc,1
7d25e799716c9b2ef3a16d699b2af99d,0
7d2863121e8994d86b0440ce75c07240,1
7d29bcfd3d185bf73633c3bd7f231827,0
7d32dc944bb8a0acf2e567991bdd8a33,0
7d371b04fcc8b653c946090e8f11f485,1
7d386fd8b656af1907fe731872a028ab,0
7d3d1a4a577cebc0ab7c829b2323b5cc,0
7d3fcce5736bb6eeeb92298a9a7d54f3,0
7d434e756e5472d23dd54484ec999a50,1
7d450763097027c203a4707f5611a554,0
7d46eae2af5f1235a1e6a81978550c58,0
7d4ac009462fda32f3408e21ecb36973,0
7d4b0dbc58cca40518e94d60d4cec482,1
7d5318230885a85e43d879c75a9b60ad,0
7d557856e95b2303eddc5a88f5347acf,0
7d580fa729c0b4bf61ca6ebe05d5afe3,1
7d585be442d78eca426b871c6aab3de0,0
7d5da9fdfe4d3ebbe7c77b5c508b97fa,0
7d5e5783b9dd3a935805a5085d82d899,0
7d601a598de34c16fb251bd4704b8c92,0
7d63e6ab2dc5188692bbaf741264d870,1
7d644e8714dde255c8f4a926138983b2,0
7d676cbc9e11d88d04dc431faa87c99c,0
7d7004f4993944c6d901227f2b02ff11,1
7d72173031b9851e9edbd2cc7556e0cd,0
7d77172ca15edb9ccbf26169b91b9899,1
7d78bfc7f4d01b8e148d260fab4b4e92,1
7d7dbbcb13c2ce25a3b0b6c2a6c82987,1
7d81c13a86fb030f762c74a5bb2b94a8,0
7d8409f706188eb998fdd9daf344087c,1
7d884dc6ff35a19699cbb2bdad7198b0,0
7d898b13ecf1790bd8a5c8cf59da5f39,0
7d8f9f62358202ef783c73026744f8b7,0
7d9206906d65c8c2a828fadff54ff2b2,0
7d98724ddabd60a33ca1e621cc7a1d75,0
7d990dc91b734042cf13a7e06324c22a,0
7d9ce2ed766d258042a2c8fb9a0854c5,1
7da0964a5f63d934b4c835caa190b79a,1
7da0fca7c9955cf6e5b6ef1faf60bb4b,1
7da41f737bc8e99064b4422cb17903b0,1
7da77ce51287df2c66a8084e70a7032e,0
7dab93a1f4af3ad81474ca06ebd0b761,1
7dabb90202b14f7bd74fe5b9731a3aff,0
7daf63534f3d09445fd0d7d8878fa44b,0
7db390d64ddb768c19897a3202d4ba56,0
7db80bbaa7e0c44e8c50b14310dfe7de,0
7db86777375e5fe4f4f86b4f5906b8bf,1
7db8776249fccac4d3456fda100f9ff4,0
7dbf98ca25c52863b4797e6116906a24,1
7dc38a1da186741ec127aced58f31491,1
7dc3e7473367313d03dae4669dc77396,0
7dc5a5d00c9e5978a3c6e3064660e54e,0
7dc87919db87cfa43a25ee32bd507cbd,0
7dc93d17b7307457cde3606107cd8224,1
7dcbc9e41957f13175beb03c69c1711e,1
7dccbdcd61853793e6dde52cbe68b051,1
7dce55173ced2039da3ddbf1070f2c3e,0
7dd0e5269566f645e0b0d291158816ef,0
7dd1c05011c42aa9f17bfbafee92be7c,0
7dd6637830becf97234330a692c38168,0
7de91d014ba40b4117479b91221c3b3e,0
7def671cee4ded2391532f1857b0b02f,1
7df538c9602c7d95a2a00babfc28dc74,0
7df90d2f194ba5da203fd870047d752b,0
7dfd1e47e70fb107bf5e262d6cbb14fe,1
7e007ee3ba38d30d9181224f5f57cafe,0
7e06322440a37c15c5199a8b1098317b,0
7e07dd1cb8e0204b922a33423ad42468,0
7e098ab13c60f74f5abf500b9acccb63,1
7e0a08e4c3afd65822b04752c7ca2aba,1
7e132800e7ace7f68a260abbf2e2827d,0
7e13ef47c804d070d25effb6eb13bdbb,0
7e13fd1c462a2b80eda1bb8a635e3953,0
7e17f4995ca64a4d3ab55a3b43b6a9a8,0
7e1a7415784df87b04ce40e8fcfd56e2,0
7e1b2ce380f80476f7d62f4c6da7b22a,1
7e1ff609b7c26208575603d4c6da0a05,0
7e222586597546e9597907c125742ceb,0
7e24cc617ffa834ad5343d99c5f3846a,0
7e2eaff712df7bbf5ffa63c476478dfc,0
7e3eb0f643bd29d466f404a3434b7184,0
7e3f1daf8d29c79ff46c9b7e7de1694c,1
7e44ef6b432d4bf5c0b0d0eb85766900,0
7e49d6aefdb14fb09d07fb5c9d9a1317,0
7e4ea9b8262c29dec0a253371031e445,0
7e4ead2274149e403c192adc2f5a97ae,1
7e4fe5f4547253479c4f5f46fb9e8291,1
7e51c2b0df8bc1e866368d5f0fd125fe,1
7e5a6ce8837718c8d37ea91441f4b28b,1
7e5a8e9b06acb6524d77a708c2d0fdfd,1
7e5abed32e7f4f43f482ac5985b90d80,0
7e5bdb99f185e4522df107d0d326eda0,0
7e5d203e7947b8376673ffd9c1529d78,0
7e6927022132336647b29d590e95240d,0
7e6bab24e01e87513bc5bb65ba8ff82a,0
7e7832ef47f5121c21f956a1403d7f3d,1
7e7a553442eca41e9e1ab506a8693d78,1
7e7acb46056216369698a59383f44358,1
7e7e3511e9cc7f8c407d7f4a6513acc2,1
7e80e8943019d8bfafde77b8e3dd7bd2,1
7e81e1aeb7694e5c8e6278bed62ebc92,0
7e8291edfb2cd295400169cbd5f93fae,1
7e84e5030dc9d03ae49edca2276986e2,0
7e90379a4d28fa52eed1ba059e7c291f,0
7e92f728a655cb2be2ae5e6ace7637ca,0
7e964aefe223b18d6454c1600a5b4235,0
7e9ba4c4c165cd18e017a2cad39d2df2,1
7e9d16fe50bff0c9c4594257cf7ccd1b,0
7e9d795cb9234b81e27b687a9f307f08,0
7e9ff6063aba140ab862e8e3c8d1659a,0
7ea017ee30ba5a538f17a781e8fd2897,0
7ea40f5601937621d52b7b9e38373caf,0
7ea71373e9c7e470846710bbcd128617,1
7ea880ef5809f1f4c5ddfbd361caf24b,0
7ea938484a44433445db1fc442f0603a,0
7eab717b0d9a5392789339d3abb93a87,0
7eaf4f6cc64858639a2e4768bd9d663b,0
7eb236d6c84f300b902d6f720fc463e4,0
7eb2ef5e19506f847fbe7b66da3471a9,1
7eba60fbb6576b8149fb448837e0093b,0
7ebf1b472a3ddc605743ea55a8e8b8fe,0
7ec58aa2e16743f1353155ad9f610bb6,1
7ecd39ffe5047821935a251c94ad1400,0
7ed72aabde78127283d27cd1f93b1ee0,1
7ed9be9dcaed126ac948ce561ef96091,0
7edc1a92c990b50e0bb651ba92ca66df,0
7ee0a212c220ab4eda8992a4182b6230,0
7ee0a7b137f905223cab086fa1e29f24,1
7ee4bcac91bd9f82bbf223b514e306c6,0
7eeef8d54ca713a1dd80c0592ba8cc25,0
7ef7136330b6e88cb82decda9488877e,1
7efc5052f79bbaea3d778717b7f686f1,0
7f079ff8f354b6df6a0427ac5bc7ddd4,0
7f0aba89c05f36407e42d06b7eb5f1db,0
7f0f9a8581afccbcad3c20a5616d7775,0
7f0fa3c51719b320a46ad21b260aaa24,0
7f1199606b8c79e12fdcbd04ac21d99b,1
7f12af09dda35387cc8f28cf2442639e,1
7f147e6a3e2588c5a08279b3ec26a215,0
7f16cda86a225e3fab31152e30f67e39,1
7f1ef88121a2e1937dece2567f1bdf72,1
7f1f8a1edbbd2b64c69ce0ed6fbc5908,1
7f2154456fee5b18a249bcab0ec1db43,0
7f216001a51b935a5f2b2effd598e71a,0
7f22932b95107c337374d04d0b604753,0
7f245ecb46d6248b06197270ec0d4608,0
7f25cb221e4d6420b12b842dbc4d8092,0
7f2688f4b3d4981af9bd42568dbd8381,1
7f274952f71aba60f490b244d4d0620a,0
7f2bec19764238ec8eeb761a2da875eb,0
7f31c6e4570b05f29126f2d948357a2e,0
7f36ce4044b1c536fcbcf16522395a16,0
7f3d954455e4e45f667fed5a3a6488aa,1
7f42686cbe04f41160166ce22ab7f1df,1
7f431c4f00f7e562521d1e5fa1656624,0
7f45d17b05e4e6d69e6d5e887eb5f088,0
7f49f8538eb64829c817b9ceed798905,0
7f4d48eb56a1324f3b2e2dfc552e5f3e,0
7f4d648a43b9ded24dc1ecd676fc1407,0
7f4e85bed91704622f65994351e609e9,0
7f5027269f000510608bee64f8b3028b,1
7f553c116f676a4cb7ac84352ddb486b,0
7f5a2add52b27c7a9acdab96aeafcdb8,0
7f5c83d04b7c287bb57c3105366dfbd9,0
7f612691895e3b990343640182aae70e,0
7f61fe9988d213fe59e20ae21eec0cfd,0
7f62677639816cbd4ef87a99b949ff31,1
7f64ae179f442270a038a37ec09a6517,1
7f6665d7f32e9e14f56a9d52c0667876,1
7f69417646e8f645b90c7037265707dc,0
7f6aa79544b16bd173dfd11b2b170f15,0
7f6ca2b910a218ef62878764a2bd7916,1
7f6d278627a77a39151aff015b2ad87a,0
7f706adf5e021c530ca9d55b9ddd31b2,0
7f71bcaa1aa7517457731afc446c4276,0
7f74119abf0ee45f8605203fffd81e27,0
7f770ef99621bf9761bafcd30f063626,1
7f7ccf3eaec223ccd3d4e90ce39c3850,1
7f7da195297c5ff8d0b7af7915b5164b,0
7f8b1731b8f63c569de9a84d53329137,0
7f8bbbedc7045ef93d6fb325febb1fd3,1
7f8d066e638c248d336209a34d38441c,0
7f924eaa841d38686e728c5080add00a,1
7f9678cb602d09ae53d0a2110d4c81ca,0
7f99095714f7d0738f3e02badd969891,0
7fa04325cf57d22d493423766645266b,1
7fa57898ff0b35dec054283936628a5a,0
7fa73a72b735793458cb39346ddbb3cc,1
7faaaabf88772fe8837ce843b66093e2,0
7fabb22705a7f991ed2011898fbaf8c1,0
7fac45e201831cba4d424fa3d257c33a,1
7faec330544fe1639e9f5269f317487f,1
7faf8995759a20f3141e5d3bbefb40b6,0
7fb2a95eb2986fb3d5876a65beebda8b,0
7fb338adf54fdc8d41ea0c1f036fcbde,1
7fbd97860d450bb40b4fbcf21eba4c37,1
7fc006ee1a298ab6c59fee7d5aad5692,1
7fc34b38e9da501a19b25116369c5393,0
7fc4f78a491dbc6318afdb482cb191b3,1
7fc89f3f8165df43460670cb414c6182,1
7fc9d51ab9e30457984046ca2b03ccb0,0
7fcbe72a0cac7277fc3da352cb57391e,0
7fcc284a5d1943afbf8fd164393168f7,1
7fcdb1ef7f947ccf548dc7d9f8c9de3c,0
7fd0f5e3f536c06d83ce26b03f37205e,0
7fd19e3f1054b06eef4aa66e482dac04,0
7fd1f321f501728fe95d68128c96f800,1
7fd2cf0861e8e3b41546bad480de8346,0
7fd770bbf97d3e9f3c9dea370fbc4bb7,1
7fd854264349ecc796cf04a0a4fba629,0
7fd8f65b193018b825a859346fb12dd8,0
7fd9a3a93486bdae8d8a894415a33994,1
7fdbe72ee2ebc9553578a560dcb29fc4,0
7fdd7182eb921360f38685e627af7279,0
7fddac79eb3aee90f6b051d7f1444a59,1
7fe050a20770eb912f9e77d6f090463d,0
7fe07f619d51652fb0fb27dc816ab78f,1
7fe2157da5ae25a027f0b9c722e2d2e5,0
7fe232eff03fee12ba26d47360a50e08,0
7fe3367a11191337eee9c82d74b7638f,0
7fe6fd101c7ea1f2290e6baea2f82214,0
7fe826dc6edc11abc4ee05955f70d3f1,0
7fe9ed2921118f82e0a168d2d8192234,0
7feaa6abfcd737022219858f059bfdf8,0
7feb0647f5594c54d714c7c41c791b50,0
7fedf25b6e0222404529bcb3bf5b5566,0
7fee091a64298310ba5a08bf586d8461,0
7feec8bdead1e727f6e5489d3244868a,1
7ffa9abb69755a1231dd4a6c8004a8d2,0
8008b1491f571bfba834931796b46d55,0
80094638e16367c2e609bd8f9d833465,1
8009f7b7c867b774d45bd26562733e5e,1
800bf9b3314537ee978c81747e24e360,0
8011421489fe8b12543729098aff0bbf,1
8012f427e8ef7bfe125e002e5e81bb62,0
80168aa7d5b7ca21dcb987675372dcf3,0
801826c4cab66e7db19e0a5371fa2bef,0
80182bbbf41c1bbed4350ebabcc5b21f,0
8019b905aecf1930fc7cb281af78d701,1
801bf0f3dfad20e36d789fc1f6566efe,0
801eae8ade67208d824e4a3fe9c29ee3,0
8022135409732a7927c7819031ebe5ab,1
8023bc850f48010139d40faddfa1a2b5,1
80289bea3ab3a2267f2a10bdc2d032d2,1
8029104b5f71c74f3521264e38e8e729,0
8029d5c2ff2ef24931230bbd50465ed0,0
802e46dd0d758cfb0b5273c1901728a0,1
802f5c08ff94edc839db6358ecd02c47,0
803135eea0421627c26e45dc950adc65,0
80313d559299a2286395f5a662037aaa,0
8034aff9014f6c748a1a8b73ebae2efb,0
8035ca19c7225207c5ea1cd117c691a6,0
803acd832fdd84b9bcf801a0c77e55e9,0
803bc9bd9f6b9bc96ad53179bc399f38,0
803f18ad41b76cc74db2090137be04e8,0
8042bcd90a141244d45f77cc0ea9efe9,0
804588718aa4e93ff4180129f2364d9a,0
8047beeefdfab0eeaf8bd392c53d8418,1
80481dd3761896d6c75ab6fa25b87c2c,0
804add38c632f534a47b1eb362c979f7,0
804b61f6a014115c33ce791da3a8aafc,1
8050ca5d8379a8e6715aff2f868bfb59,1
805250ce22b2ada789e9dc06b698ed00,1
8054517d0663c0def11bf7a28145cf50,1
80564382935f9a1ba7a82116f417471e,1
805ed9b786ad2b14227a0bfe4d43c59a,0
805fd8c9f807b03e4a72d441c6e70bce,1
8062223f9a9b8dd24e658a39f787879a,1
8062d28c7392bec18f6a72fd4cb0715a,0
80679ce1982207ed088db433eca3542a,0
80686c22942097aac402d5db80aac515,0
807bfe478dddb65b52ea51b7326c7cb0,0
807ee618eb2d8aed8d55c9b457e92a82,0
807f9466f0d1613bd1bd6aedb6cb9596,0
807fd23052fd770f8cbcf54a63b43373,0
808629b46fdba98b5a6964e90a32c391,0
808f0f2b91abf42cf42bf6842a695912,0
8091fcc695f11ac27ca78a3f9bf18d64,0
8092d731ddfe5da818d85946be3d2692,1
8095b3945c1a26b5aaf63674d55f751b,1
809dad3dedcda4c4134b5ac7f8ea593f,1
80a08e40d1f12a2ab79c1887cf43198c,0
80a25003e46082117c0204d0b1868226,1
80b5717bccdaac0bcdd9bbbf1aa41f79,0
80b886d6908ab3ab2883bee502fdeba5,1
80bd7199ee20c35cc85d43260e2417b0,1
80be188f0f07b372c4463dbdfb488a14,0
80bebfb11ebc5d2640cb9feafbb6e85a,0
80bf7252a25088931a08d3e4de572f2b,0
80bfdeee1e4decd5bfb1a646778d976a,0
80d4f49c5bb8853d1a875ec363f658b8,0
80d9adc94aef6e07047fd512109dff89,0
80d9d8921b619e131c9e022b8b27a606,1
80e80c98402954a7bc08890c18ef2c26,0
80ee6bdc93152dbd9fb5ebfe3e490b8a,0
80f54259ea6dd2eb9e91a178ff41ff3d,1
80f6d14836da1e1e79d680b9077f2157,0
80f72143b75158ccef34aa527964dff2,0
8106ac2321d125b9ca031804c79d4c94,0
81074dfb8734fc1a33c5934ab2c3e71d,0
810e7151f52b872ad8c289875254c9f1,1
811133b787a6e75ccc0dd3228f3d0430,0
81148347099e254889a11808d0791c66,0
81183e1014b22f3d3091ae8f5d73dae5,0
811d10d55225202fcd62ff6dea133937,0
81205e2aba0f0d7ec1a334198d8c570e,0
8121c52b2e8182b6594fd847d39c3547,1
8123a7c59e6e737cd7f930e38ac461a2,0
8127ed59c6d39a1c2e98cb3085c5ae07,0
812bdfe5841b78b2fb14842d6dd58116,0
812c030f32e29e49036d5d1feb5e6fad,0
812cfa278cfcb34bf1b46d2960835792,0
81332f059d7858f972a14bb59e06bfa2,0
813b813ed160598732fdfbba4b2ab569,0
813c4580df8c27c256bdec26b116a361,0
81404425a36a4165e90f5a22a4e3c3d0,0
8141afafd56e198016af6ac019b45c80,0
8143a35bd61479fb54a32adc96d3b7d9,1
8145d8b7f1d82592db36695cc605579b,1
