uid	total_transaction_amount	transaction_count	annualized_amount	average_term	transaction_1m_count	transaction_2m_count	transaction_3m_count	transaction_6m_count	transaction_8m_count	transaction_9m_count	transaction_12m_count	transaction_15m_count	transaction_18m_count	transaction_24m_count	transaction_1m_total_amount	transaction_2m_total_amount	transaction_3m_total_amount	transaction_6m_total_amount	transaction_8m_total_amount	transaction_9m_total_amount	transaction_12m_total_amount	transaction_15m_total_amount	transaction_18m_total_amount	transaction_24m_total_amount	app_start_total_count	app_start_count_day0	app_start_count_day1	app_start_count_day2	app_start_count_day3	app_start_count_day4	app_start_count_day5	app_start_count_day6	app_start_count_day7	app_start_count_day8	app_start_count_day9	app_start_count_day10	app_start_count_day11	app_start_count_day12	app_start_count_day13	app_start_count_day14	app_start_count_day15
8dfe8585b5a65d2718a3eae2f770b73d	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	36	0	6	2	10	8	1	0	2	1	0	1	0	2	0	2	1
77deb20999d3cb46785c266de8693e71	8000	1	666.6666667	1	1	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	0	0	0	0	0	12	6	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0
a31aafc0b85e38544198fd4fa1f2fd24	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
67dcd761b4fc1395903c200e7b90f267	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	21	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
01f518bab21a955dbf68d613e8b4d53f	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e183c8c0f386be307382613c6ae32df6	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	25	0	3	1	4	4	1	2	1	1	2	1	1	1	1	1	1
8c8d88ca1a17b1efc15be3425621201e	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	20	0	10	1	1	1	1	1	1	0	1	0	1	1	0	1	0
913c9fd381b736d9013e408f639b7003	15000	2	5833.333333	4.666666667	1	0	0	0	0	0	1	0	0	0	10000	0	0	0	0	0	60000	0	0	0	28	8	18	0	0	0	0	2	0	0	0	0	0	0	0	0	0
9446511377f1fcd9ec9a3ba002b1ddbd	1100	2	258.3333333	2.818181818	1	0	1	0	0	0	0	0	0	0	100	0	3000	0	0	0	0	0	0	0	52	4	28	4	6	2	2	0	0	0	0	0	2	0	2	0	2
55ff692705f00a47bb92118f9f7d7b1b	11000	2	1083.333333	1.181818182	1	0	1	0	0	0	0	0	0	0	10000	0	3000	0	0	0	0	0	0	0	100	8	6	0	0	18	16	10	6	0	8	6	4	4	2	8	4
999ee2a9e2366adab1934a52ab8b68bb	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	11	4	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1
cc9159276bf1b4fddb9b793487b147e4	9000	1	750	1	1	0	0	0	0	0	0	0	0	0	9000	0	0	0	0	0	0	0	0	0	23	0	5	1	0	1	4	0	3	1	1	3	1	0	1	2	0
ab97a02f5395e1daa75c51bbfae5f355	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	7	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
e71536a19e7c03cc0dd3539f088fb098	40000	2	60833.33333	18.25	1	0	0	0	0	0	0	0	0	1	10000	0	0	0	0	0	0	0	0	720000	21	0	3	0	0	3	3	3	0	3	0	3	3	0	0	0	0
a77899ff8f3173b3341450d94106e773	100000	4	45833.33333	5.5	1	0	0	3	0	0	0	0	0	0	10000	0	0	540000	0	0	0	0	0	0	234	13	13	39	0	13	156	0	0	0	0	0	0	0	0	0	0
c4ea16d1403c86d3c240ee4899c3e306	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	189	42	7	21	35	14	14	0	0	7	7	7	14	7	0	14	0
f99a5003f4d734dab2b5c10ece53a9cc	107500	6	53125	5.930232558	1	0	0	5	0	0	0	0	0	0	1500	0	0	636000	0	0	0	0	0	0	532	0	0	42	28	112	294	56	0	0	0	0	0	0	0	0	0
128fe4984b8f283f95aaf326d98978b4	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	25	1	4	3	2	1	0	3	1	1	1	1	2	1	1	2	1
1f94553209991003d17db1cbd1d6f783	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	13	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe321b0820eed4f74f9997a114b198b7	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	17	6	5	0	3	1	0	0	0	0	0	1	0	0	0	0	1
c6dd31e49a213c1ea075c0ec59209dcb	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
d1af7659448e8747256a7898dbc7a5f0	11000	2	1083.333333	1.181818182	1	0	1	0	0	0	0	0	0	0	10000	0	3000	0	0	0	0	0	0	0	342	156	0	0	6	18	18	12	18	12	12	18	6	12	12	18	24
aa5acf021b61f85c12f0c795bca2053b	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b569193edd15853666e523b99c9840b0	100000	2	180833.3333	21.7	1	0	0	0	0	0	0	0	0	1	10000	0	0	0	0	0	0	0	0	2160000	36	4	16	0	4	0	0	0	4	0	0	4	4	0	0	0	0
cc3a672f92fc91465f4fac81a9b6c7c9	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	16	11	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1
e5a648cbe7bd78714a1fbcc69bce4fa8	1100	2	258.3333333	2.818181818	1	0	1	0	0	0	0	0	0	0	100	0	3000	0	0	0	0	0	0	0	50	2	30	8	10	0	0	0	0	0	0	0	0	0	0	0	0
96d81572e97a49a3eb7321adde2dd47f	20000	2	20833.33333	12.5	1	0	0	0	0	0	0	0	0	1	10000	0	0	0	0	0	0	0	0	240000	108	40	8	4	8	0	4	4	0	4	8	4	4	4	4	4	8
9f0d6a770e69f531b2d85d7aa87b8d30	95000	6	43333.33333	5.473684211	1	0	0	5	0	0	0	0	0	0	10000	0	0	510000	0	0	0	0	0	0	136	0	0	0	0	24	16	8	16	16	8	0	0	24	8	8	8
4b81415ebb0b93e18e1a76f8bdafabcd	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
c921f2bb3853a24cb24e691fce365e59	11000	2	1083.333333	1.181818182	1	0	1	0	0	0	0	0	0	0	10000	0	3000	0	0	0	0	0	0	0	36	18	4	10	0	0	2	0	0	0	0	0	0	0	0	2	0
8058c8365749cebff08044011660aea0	20000	1	20000	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	240000	0	0	0	41	3	4	9	1	2	2	1	2	1	2	1	8	2	2	0	1
42b0917ee875957ba712d6e24f633b3f	2500	1	208.3333333	1	1	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	30	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6994351ea1cd5ef2f4f7ed8673c2f542	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c56577f281aba466f11b108de7e955d	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb9eb78130b2864255f2b552c809b1d6	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e2e077d14eaf9c71dfc8051939dc496	100000	3	45833.33333	5.5	1	0	0	2	0	0	0	0	0	0	10000	0	0	540000	0	0	0	0	0	0	25	15	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
e8e8f2a6c3feb2e2b49c794a5b2e0e64	2000	2	333.3333333	2	1	0	1	0	0	0	0	0	0	0	1000	0	3000	0	0	0	0	0	0	0	42	0	4	2	0	2	0	2	10	6	0	2	10	0	0	2	2
cc195d011623f62b371443bfc46d4d70	3000	1	250	1	1	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	37	16	14	3	1	1	2	0	0	0	0	0	0	0	0	0	0
6458fc8e404d5b42165c32e5d4ba3e51	12000	2	1833.333333	1.833333333	1	0	0	1	0	0	0	0	0	0	10000	0	0	12000	0	0	0	0	0	0	234	0	3	36	6	81	12	42	18	3	6	3	6	6	6	3	3
0cfa548260873b138ba8acf9b56e2914	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	22	2	0	6	2	2	2	4	0	0	0	0	0	0	2	2	0
99e592ce76d5b08aecb2854f895ef3e2	20000	2	20000	12	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	240000	0	0	0	95	55	0	0	5	15	10	0	0	0	0	0	0	0	0	5	5
a7f4c3520ff584119fb03655438372d4	2100	1	175	1	1	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	19	2	0	0	0	4	8	0	0	1	1	1	1	0	0	0	1
e32487091971226474dca7e24093a930	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	12	0	3	2	1	2	0	1	0	0	1	0	0	0	0	1	1
d7b3a881255e4fc2ba761e48f5f62885	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
caf8dcfb2b8b87d2cd2278a8d58537fa	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	7	2	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0
d6f6a8f8884d8e49751f6a14b4f7f079	11100	3	5508.333333	5.954954955	1	0	0	2	0	0	0	0	0	0	100	0	0	66000	0	0	0	0	0	0	45	18	6	12	0	0	3	0	3	0	0	0	3	0	0	0	0
4c5f95b14d4188d3190e7937c0c8738b	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a58fc01d9221e162d85df7ddf1e8bbb	21000	3	6333.333333	3.619047619	1	0	0	2	0	0	0	0	0	0	10000	0	0	66000	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f08df51bf19d9358d20be4afc0fc9ed	43000	7	29333.33333	8.186046512	1	0	3	2	0	0	0	0	0	1	10000	0	36000	66000	0	0	0	0	0	240000	255	75	45	45	15	30	30	15	0	0	0	0	0	0	0	0	0
193ba8179f1f232c3941b134ef95e245	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6fdd3adc05e270cb3da0a9e727d589b	70000	5	120833.3333	20.71428571	1	0	0	0	0	0	0	0	0	4	10000	0	0	0	0	0	0	0	0	1440000	496	48	208	16	48	32	0	16	48	0	0	16	16	16	0	16	16
81c1cd549d0682ec6e219375e00064bf	52000	4	25583.33333	5.903846154	1	0	0	3	0	0	0	0	0	0	1000	0	0	306000	0	0	0	0	0	0	70	5	0	5	5	5	5	10	5	0	5	0	0	5	5	15	0
ba08ce490a16f87a230125ca6a4511ed	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	6	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
d1e235f24ecd2be3e0b6f494ed36844a	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	24	1	3	5	1	1	1	1	3	1	1	1	1	1	1	1	1
7d548db112854421b4914bca02c59797	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	8	0	0	0	1	3	1	0	0	0	0	2	0	1	0	0	0
a6c519b697db5cbaf9006bb1ebdbaa5c	10000	2	2916.666667	3.5	1	0	0	1	0	0	0	0	0	0	5000	0	0	30000	0	0	0	0	0	0	45	15	3	0	0	0	0	0	12	3	3	0	0	3	3	0	3
3d089072fafb4e1e704841ae541b2aa5	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	12	4	3	0	1	1	0	0	0	0	1	2	0	0	0	0	0
21d1b430841e9c1c0a8bf938e5444fc3	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0
3c16325e840973420ce05ac66e6cfcd3	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	15	5	2	1	2	2	1	0	0	0	0	0	1	0	1	0	0
891d70ac47cf85ef837b44868da8bfcb	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
1da32b4f426dae88475186c3ff745463	115000	8	55833.33333	5.826086957	1	0	0	6	0	0	1	0	0	0	10000	0	0	600000	0	0	60000	0	0	0	384	0	208	16	32	16	16	16	32	16	0	16	0	0	0	0	16
28a1dcf7e863872c8b9a44302082e9bc	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	8	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
899ee126334fcd7b1668eee2d93df0c2	300	1	25	1	1	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	10	4	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0
7746e53a4246b4e5cc187c7e8e18fc63	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	16	6	2	2	0	0	0	0	0	6	0	0	0	0	0	0	0
2e63ec3b531651e2fc89930d334b6c16	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	45	22	1	1	0	2	3	1	2	1	3	2	1	1	2	1	2
6040b6bdb77cfc6b80bf25e02d73c80d	30000	2	10833.33333	4.333333333	1	0	0	1	0	0	0	0	0	0	10000	0	0	120000	0	0	0	0	0	0	32	12	0	0	0	0	0	0	0	0	0	0	0	12	2	0	6
3df59afc60278dbba7af20413450e49e	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
90342a087ab63b58c8181929ed4383f6	1000	1	500	6	0	0	0	1	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	0	20	2	2	0	2	4	4	0	2	0	0	0	0	0	2	0	2
dd14708cae29f304e6b074fe52b548cd	2000	2	583.3333333	3.5	1	0	0	1	0	0	0	0	0	0	1000	0	0	6000	0	0	0	0	0	0	74	14	2	0	2	4	2	4	0	0	2	14	14	10	2	2	2
84747f8b91d72f60b7d3ebac669e2a5f	80000	6	140833.3333	21.125	1	0	0	0	0	0	0	0	0	5	10000	0	0	0	0	0	0	0	0	1680000	180	0	24	12	36	12	12	12	0	0	0	12	24	12	12	0	12
6588d79ff7bd144514e624339b2db5f9	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0
7ad01d6d441831af6c2575cc32cd15f4	40000	2	30833.33333	9.25	1	0	0	0	0	0	1	0	0	0	10000	0	0	0	0	0	360000	0	0	0	38	8	26	2	0	0	0	0	0	0	0	0	0	0	2	0	0
9404089a0c4cea68d285dd3555e6e75b	1200	1	100	1	1	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	45	18	5	4	2	2	2	2	1	2	2	1	2	0	1	0	1
f7cdb9955fe98202836d90ee6d23957a	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
7a854e2ff8ddd3fbb37f3b58aa920df3	5000	1	416.6666667	1	1	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	16	0	1	0	1	1	2	0	1	1	1	2	2	1	1	1	1
0b424a28344302e6c51bebfbae068055	11000	2	1333.333333	1.454545455	1	0	0	1	0	0	0	0	0	0	10000	0	0	6000	0	0	0	0	0	0	81	24	6	3	12	3	3	3	3	3	3	3	3	3	3	3	3
a155f2498c8c879c9c306e33271ca3bf	2000	2	583.3333333	3.5	1	0	0	1	0	0	0	0	0	0	1000	0	0	6000	0	0	0	0	0	0	36	30	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0
cc684678176d17b6a8790fc042ce7a31	400000	1	200000	6	0	0	0	1	0	0	0	0	0	0	0	0	0	2400000	0	0	0	0	0	0	12	3	0	0	0	2	3	1	0	0	0	1	0	1	1	0	0
33ad48a91381b516160a5f47c4428c12	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	18	4	1	0	0	4	0	0	0	2	4	0	2	1	0	0	0
d551b18780e9e3ebaae97eac4eeefba2	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
1eaf363c5b8646ccbe3fb83ffc57d272	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	37	1	3	3	2	2	2	2	3	4	3	2	2	4	2	1	1
acf1dfb62f27dc8f5d5026bf1e95727b	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	13	4	0	2	0	1	0	1	0	1	1	1	0	0	2	0	0
2c4ef20689b81b1c07a85345fe42c166	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	6	2	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0
e229a60a40b3ece36d83a20dfdd1fac2	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a41c1f62215c93f9f4d49c6675709fb	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	39	4	3	2	3	1	1	2	2	2	2	2	3	3	2	4	3
c42e1ee2405b007d868a65e59a51d47f	110000	3	25833.33333	2.818181818	1	0	2	0	0	0	0	0	0	0	10000	0	300000	0	0	0	0	0	0	0	102	42	6	12	6	0	0	0	6	0	6	6	0	0	0	0	18
2b141260e83eb2c2bd096e5252af3595	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	15	5	10	5	15	0	10
c60efbdf61aae42616343943851dbdec	71000	6	31333.33333	5.295774648	1	0	0	5	0	0	0	0	0	0	10000	0	0	366000	0	0	0	0	0	0	639	81	0	9	126	135	180	27	18	9	9	9	9	0	0	18	9
03deb706741a1e1652f143198a658a30	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
53655cc33af7b6246d8b23206dec00f1	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	63	21	0	0	0	0	0	21	0	7	0	0	7	7	0	0	0
f8a5789eb8ab985e2bf77c4d601d5ffc	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bc3796ade733cd773f3cf824897b3c13	20000	2	10833.33333	6.5	1	0	0	0	0	0	1	0	0	0	10000	0	0	0	0	0	120000	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0
8b5472d316016bf2437dd4b6bf81ac96	250100	7	350008.3333	16.79368253	1	0	0	0	0	0	4	0	0	2	100	0	0	0	0	0	1800000	0	0	2400000	147	7	0	42	7	7	0	7	14	7	7	21	7	0	0	21	0
a955597f5ba27a801b6f86b12497db76	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	38	30	0	4	1	0	1	0	0	0	2	0	0	0	0	0	0
f0875710804eb98e3fced140e84d2b81	10100	2	5008.333333	5.95049505	1	0	0	1	0	0	0	0	0	0	100	0	0	60000	0	0	0	0	0	0	82	8	24	2	2	4	4	2	8	4	4	2	4	4	6	2	2
c25907a4c4952a041836dd2028edfb7f	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f50cfe82cb6c8a3f80a0b5f629dcce6e	11000	2	1333.333333	1.454545455	1	0	0	1	0	0	0	0	0	0	10000	0	0	6000	0	0	0	0	0	0	18	10	0	0	0	2	0	0	2	0	0	0	0	0	0	0	4
8adf91e391591cae3a3c1a99e9e9194e	50000	3	20833.33333	5	1	0	0	2	0	0	0	0	0	0	10000	0	0	240000	0	0	0	0	0	0	45	27	9	3	0	3	0	0	3	0	0	0	0	0	0	0	0
39ce2ea3cacdd2d70c37d6fe292c393c	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d53d9b564c6c7e03ada58275f3994ee4	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60db7dbbe418118b40a36451a7308958	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	8	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
bacd661a4f181495fdf44410a2bd9e08	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
f1b686b8e279674481d3fdcbe16448ed	6000	2	916.6666667	1.833333333	1	0	0	1	0	0	0	0	0	0	5000	0	0	6000	0	0	0	0	0	0	215	80	5	5	10	10	5	15	10	5	5	10	10	5	20	5	15
db467e4872c523709278832127ab9cc9	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	14	2	2	1	0	0	1	1	0	1	3	2	1	0	0	0	0
c24176f148835ac523a5a16360cfc5b2	50000	3	40833.33333	9.8	1	0	0	0	0	0	2	0	0	0	10000	0	0	0	0	0	480000	0	0	0	12	4	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0dc7e84b9f2b3653275b0809e707a077	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	40	21	1	3	1	3	1	0	0	1	2	1	1	1	1	2	1
21558058987ef782295b86d7d9fd9e87	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	37	13	11	8	0	0	0	1	0	1	1	2	0	0	0	0	0
48c96fd7e3a3eea70cfeb8b506f6b6a5	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d616bdd7acdfa337eb523345eba9d98d	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
584f73df858c28460d81093b93c68a30	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	93	69	3	3	3	6	3	0	0	0	3	0	0	3	0	0	0
bd18f12c451bcbe374ac20d765d52ad3	3000	1	250	1	1	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	14	9	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0b74127941b04377084b13090e4d6e8f	1100	2	258.3333333	2.818181818	1	0	1	0	0	0	0	0	0	0	100	0	3000	0	0	0	0	0	0	0	40	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c3cd295e0b91aa7a4d8ea358a4f2e03	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	10	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9ac941240e5b4f563c59738afd7513fa	4000	1	333.3333333	1	1	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
911cc551f6581b411c7246b7c3eccb3f	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
081af9802abbb285dd179ca2853ac610	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea7ca3f5cd50a3da989fe12883dcbc42	10000	1	833.3333333	1	1	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
260c20b39228fe0e17bb1a9bb0eb4b0c	4000	1	333.3333333	1	1	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c77c140c1737175447995adc5340c66	1000000	6	1000000	12	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	12000000	0	0	0	18	0	12	0	0	0	0	6	0	0	0	0	0	0	0	0	0
ea9e2c327a0dbb25d866453d0c18c64d	1000	1	83.33333333	1	1	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
24f970b770ac3a6fbe30af0543a794ef	4000	1	333.3333333	1	1	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91ff3af6e2cbbd0b4c19eac7fe41d8ed	100	1	8.333333333	1	1	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	26	0	0	10	2	0	2	2	0	2	2	0	2	2	2	0	0
